label,num_outgoing_packets,num_outgoing_packets_fraction,mean_outgoing_packet_order_idx,total_packets,incoming_count_first30,outgoing_count_first30,last_ts,max_dt,num_bursts,mean_burst_length,mean_outgoing_burst_length,max_burst_length,iat_mean,packets_per_sec,direction_changes
0,489,0.0925610448608745,2821.758691206544,5283,21,8,51.98,26.61,499,10.587174348697395,1.963855421686747,77.0,0.0098409693297993,101.63524432474028,498
0,460,0.0924065889915628,2621.8978260869567,4978,20,9,11.41,0.7700000000000005,431,11.549883990719255,2.13953488372093,83.0,0.0022925457102672,436.2839614373357,430
0,409,0.0879569892473118,2374.1833740831294,4650,21,8,13.45,1.3199999999999998,427,10.88992974238876,1.92018779342723,86.0,0.0028930952893095,345.72490706319707,426
0,91,0.0717665615141955,739.8791208791209,1268,21,8,63.39,52.98,138,9.18840579710145,1.338235294117647,54.0,0.0500315706393054,20.003155071777883,137
0,153,0.068609865470852,731.1307189542483,2230,21,8,9.81,3.49,209,10.669856459330145,1.4711538461538465,74.0,0.0044010767160161,227.3190621814475,208
0,145,0.06508078994614,778.648275862069,2228,21,8,11.2,4.52,191,11.664921465968586,1.5263157894736843,84.0,0.005029187247418,198.92857142857144,190
0,150,0.0673551863493489,751.1733333333333,2227,21,8,11.29,1.1300000000000003,211,10.554502369668246,1.4285714285714286,59.0,0.0050718778077268,197.25420726306467,210
0,138,0.0621901757548445,771.3768115942029,2219,21,8,11.84,0.4699999999999997,197,11.263959390862944,1.4081632653061225,71.0,0.0053381424706943,187.41554054054052,196
0,157,0.0703090013434841,708.1210191082803,2233,20,9,17.66,1.09,209,10.68421052631579,1.5096153846153846,93.0,0.0079121863799283,126.44394110985276,208
0,146,0.0645731977001326,785.3835616438356,2261,21,8,9.93,4.04,185,12.221621621621622,1.5869565217391304,63.0,0.0043938053097345,227.69385699899297,184
0,149,0.066369710467706,732.7583892617449,2245,21,8,11.05,3.2300000000000004,187,12.005347593582888,1.6021505376344083,69.0,0.0049242424242424,203.1674208144796,186
0,119,0.1054964539007092,289.5042016806723,1128,20,9,57.07,3.3000000000000007,116,9.724137931034482,2.087719298245614,52.0,0.0506388642413487,19.76520063080428,115
0,156,0.0677083333333333,907.1346153846154,2304,22,7,12.97,3.01,201,11.462686567164178,1.56,86.0,0.0056317846287451,177.64070932922127,200
0,153,0.0679094540612516,781.5686274509804,2253,20,9,10.89,3.6000000000000005,205,10.990243902439024,1.5,91.0,0.004835701598579,206.88705234159775,204
0,137,0.0631918819188191,738.1313868613139,2168,21,8,11.71,1.11,173,12.531791907514451,1.5930232558139534,60.0,0.0054037840332256,185.1409052092229,172
0,198,0.0823970037453183,1013.3383838383838,2403,21,8,10.98,1.67,247,9.728744939271255,1.6097560975609757,64.0,0.0045711906744379,218.85245901639345,246
0,194,0.0837651122625215,1002.9896907216496,2316,21,8,14.1,1.79,221,10.479638009049774,1.7636363636363637,53.0,0.0060907127429805,164.25531914893617,220
0,156,0.0691182986264953,767.9423076923077,2257,21,8,11.22,3.030000000000001,203,11.118226600985222,1.5445544554455446,70.0,0.0049734042553191,201.15864527629236,202
0,148,0.0663974876626289,773.2635135135135,2229,21,8,10.53,2.789999999999999,195,11.430769230769233,1.5257731958762886,89.0,0.0047262118491921,211.6809116809117,194
0,189,0.0798816568047337,1072.2169312169312,2366,21,8,13.15,3.280000000000001,213,11.107981220657276,1.7830188679245282,84.0,0.0055602536997885,179.92395437262357,212
0,142,0.0640794223826714,777.2605633802817,2216,21,8,12.66,2.290000000000001,197,11.248730964467006,1.4489795918367347,70.0,0.0057155756207674,175.0394944707741,196
0,147,0.0655664585191793,767.0,2242,21,8,9.11,3.1499999999999995,191,11.738219895287958,1.5473684210526315,68.0,0.0040651494868362,246.1031833150384,190
0,153,0.0682426404995539,680.9607843137255,2242,21,8,12.62,2.5699999999999985,187,11.989304812834224,1.6451612903225807,81.0,0.0056314145470771,177.65451664025358,186
0,141,0.0640617900954111,746.6312056737588,2201,22,7,11.6,1.0,205,10.736585365853658,1.3823529411764706,88.0,0.0052727272727272,189.74137931034485,204
0,429,0.0744791666666666,2681.6993006993007,5760,21,8,8.45,0.7199999999999989,517,11.14119922630561,1.662790697674419,82.0,0.0014672686230248,681.6568047337279,516
0,419,0.0740675269577514,2671.3031026252984,5657,20,9,15.52,0.8700000000000001,489,11.568507157464213,1.7172131147540983,71.0,0.0027439886845827,364.4974226804124,488
0,454,0.0801695214550591,2708.1651982378853,5663,20,9,9.7,0.4599999999999999,537,10.54562383612663,1.6940298507462686,63.0,0.0017131755563405,583.8144329896908,536
0,406,0.0751156336725254,2610.1871921182264,5405,21,8,13.07,1.5499999999999998,483,11.19047619047619,1.6846473029045643,89.0,0.0024185788304959,413.5424636572303,482
0,384,0.0679766330323951,2777.5078125,5649,22,7,11.67,1.5999999999999996,481,11.744282744282744,1.6,90.0,0.0020662181303116,484.0616966580977,480
0,542,0.0745734727572922,3344.036900369004,7268,21,8,13.95,1.8100000000000005,583,12.46655231560892,1.8625429553264603,62.0,0.0019196367139122,521.0035842293908,582
0,409,0.0734159037874708,2759.1858190709045,5571,22,7,10.36,0.3600000000000001,527,10.571157495256166,1.5551330798479088,77.0,0.0018599640933572,537.7413127413128,526
0,411,0.0708254351197656,2791.995133819951,5803,22,7,11.22,0.56,525,11.053333333333333,1.568702290076336,63.0,0.0019338159255429,517.2014260249554,524
0,311,0.0780622489959839,2150.852090032154,3984,22,7,12.45,1.2199999999999998,347,11.481268011527378,1.7976878612716762,88.0,0.003125784584484,320.0,346
0,277,0.0765616362631288,1922.750902527076,3618,21,8,9.83,0.5800000000000001,315,11.485714285714286,1.7643312101910829,72.0,0.0027177218689521,368.0569684638861,314
0,551,0.0732517947354427,3587.950998185118,7522,20,9,15.01,1.92,627,11.996810207336525,1.7603833865814698,81.0,0.0019957452466427,501.1325782811459,626
0,427,0.0766194150367845,2675.346604215457,5573,21,8,17.51,0.5500000000000007,491,11.35030549898167,1.7428571428571429,71.0,0.0031424982053122,318.275271273558,490
0,542,0.0729278794402583,3394.970479704797,7432,22,7,14.38,2.039999999999999,637,11.667189952904238,1.7044025157232705,93.0,0.0019351365899609,516.8289290681502,636
0,423,0.075,2742.905437352246,5640,21,8,23.94,3.649999999999999,518,10.888030888030888,1.6395348837209305,81.0,0.0042454335875155,235.58897243107768,517
0,560,0.0742705570291777,3532.1910714285714,7540,21,8,35.47,1.5900000000000034,683,11.039531478770131,1.6422287390029326,82.0,0.0047048680196312,212.57400620242456,682
0,550,0.0710502519054385,3643.123636363636,7741,21,8,19.34,2.62,667,11.605697151424287,1.6516516516516515,83.0,0.0024987080103359,400.258531540848,666
0,531,0.0712082606946493,3494.4934086629,7457,21,8,28.67,3.01,633,11.78041074249605,1.6803797468354431,78.0,0.0038452253218884,260.0976630624346,632
0,403,0.0729675900778562,2740.548387096774,5523,21,8,11.51,1.35,517,10.682785299806577,1.562015503875969,81.0,0.0020843897138717,479.8436142484796,516
0,452,0.0803841365818957,2770.880530973451,5623,21,8,9.19,1.1799999999999995,513,10.961013645224172,1.765625,99.0,0.0016346495908929,611.860718171926,512
0,562,0.0712113532691333,3536.752669039146,7892,21,8,21.67,2.3200000000000003,681,11.588839941262847,1.652941176470588,70.0,0.0027461665188189,364.1901245962159,680
0,495,0.05,3862.468686868687,9900,20,9,13.7,0.4899999999999984,701,14.122681883024253,1.4142857142857144,100.0,0.0013839781796141,722.6277372262774,700
0,494,0.0503567787971457,3795.910931174089,9810,21,8,14.42,2.54,687,14.279475982532752,1.4402332361516037,86.0,0.0014700784993373,680.3051317614425,686
0,492,0.05,3797.54674796748,9840,21,8,23.75,0.69,701,14.037089871611984,1.4057142857142857,100.0,0.0024138631974794,414.3157894736842,700
0,483,0.0492957746478873,3873.594202898551,9798,21,8,12.56,2.8000000000000007,683,14.345534407027818,1.4164222873900294,94.0,0.0012820251097274,780.0955414012739,682
0,458,0.0468542199488491,3981.0305676855896,9775,21,8,20.32,1.44,697,14.024390243902438,1.3160919540229885,94.0,0.0020789850624104,481.0531496062992,696
0,502,0.0511566289615815,3725.438247011952,9813,21,8,11.15,1.7100000000000009,663,14.800904977375566,1.5166163141993958,94.0,0.0011363636363636,880.0896860986546,662
0,371,0.0845680419421016,1356.8517520215632,4387,21,8,56.85,2.1500000000000004,398,11.022613065326633,1.8737373737373737,100.0,0.0129616963064295,77.16798592788038,397
0,465,0.0490247759620453,3686.6559139784954,9485,22,7,54.21,1.97,661,14.349470499243573,1.4090909090909092,95.0,0.0057159426402361,174.96771813318577,660
0,483,0.0495130702203997,3780.041407867495,9755,21,8,13.58,0.4400000000000001,699,13.955650929899855,1.3839541547277936,91.0,0.0013922493336067,718.3357879234168,698
0,488,0.0492730210016155,3851.084016393442,9904,23,6,17.98,1.14,697,14.209469153515064,1.4022988505747127,95.0,0.0018156114308795,550.8342602892102,696
0,500,0.0511823113931825,3495.468,9769,21,8,14.47,0.36,687,14.219796215429405,1.4577259475218658,96.0,0.0014813677313677,675.1209398756047,686
0,482,0.0488645579886455,3742.207468879668,9864,21,8,11.55,1.4800000000000004,691,14.274963820549928,1.3971014492753624,95.0,0.0011710432931156,854.0259740259739,690
0,214,0.0816482258679893,809.4158878504672,2621,22,7,52.82,1.93,232,11.297413793103448,1.8608695652173912,73.0,0.0201603053435114,49.62135554714124,231
0,484,0.0494634644864588,4315.287190082645,9785,20,9,55.16,44.87,703,13.91891891891892,1.378917378917379,85.0,0.0056377759607522,177.39303843364758,702
0,469,0.0479991812506396,4052.100213219616,9771,21,8,12.63,1.0699999999999998,697,14.01865136298422,1.3477011494252873,99.0,0.0012927328556806,773.6342042755344,696
0,488,0.0497502293811805,3828.436475409836,9809,22,7,11.71,2.7200000000000006,699,14.032904148783976,1.3982808022922637,86.0,0.0011939233278955,837.660119555935,698
0,483,0.0494016569499846,3649.853002070394,9777,21,8,16.62,1.51,699,13.987124463519311,1.3839541547277936,88.0,0.0017000818330605,588.2671480144404,698
0,465,0.0476092966110371,3933.443010752688,9767,21,8,13.59,1.6899999999999995,693,14.093795093795094,1.3439306358381502,100.0,0.0013915625639975,718.6902133922001,692
0,485,0.0492836093892897,3967.59793814433,9841,21,8,11.86,3.03,698,14.098853868194842,1.3936781609195403,100.0,0.0012052845528455,829.7639123102867,697
0,480,0.0490396403759705,3879.370833333333,9788,21,8,12.7,1.07,687,14.24745269286754,1.3994169096209912,100.0,0.0012976397261673,770.7086614173229,686
0,353,0.1412565026010404,1315.0113314447592,2499,21,8,33.99,19.630000000000003,270,9.255555555555556,2.6343283582089554,62.0,0.0136068855084067,73.5216240070609,269
0,283,0.1594366197183098,1037.1872791519434,1775,21,8,37.79,19.68,232,7.650862068965517,2.4608695652173918,55.0,0.0213021420518602,46.97009790949987,231
0,370,0.1346433770014556,1784.1405405405403,2748,22,7,56.94,22.12,281,9.779359430604982,2.642857142857143,84.0,0.0207280669821623,48.26132771338251,280
0,101,0.1337748344370861,421.15841584158414,755,21,8,22.34,1.04,84,8.988095238095237,2.463414634146341,86.0,0.0296286472148541,33.7958818263205,83
0,286,0.1464413722478238,1098.8356643356644,1953,21,8,34.9,19.49,215,9.08372093023256,2.6728971962616823,50.0,0.0178790983606557,55.95988538681949,214
0,375,0.1737720111214087,1189.5866666666666,2158,21,8,35.79,19.69,193,11.181347150259068,3.90625,100.0,0.0165924895688456,60.29617211511596,192
0,341,0.1778821074595722,1019.9736070381232,1917,22,7,38.76,16.5,218,8.793577981651376,3.1574074074074074,69.0,0.0202296450939457,49.45820433436533,217
0,349,0.1764408493427704,1106.1146131805158,1978,20,9,33.12,19.61,207,9.555555555555555,3.388349514563106,67.0,0.0167526555386949,59.72222222222223,206
0,338,0.1427967891846218,1242.079881656805,2367,21,8,33.42,19.6,249,9.50602409638554,2.725806451612903,71.0,0.0141251056635672,70.82585278276481,248
0,363,0.1724465558194774,1192.7465564738293,2105,21,8,56.55,22.25,229,9.192139737991264,3.1842105263157894,54.0,0.0268773764258555,37.2236958443855,228
0,335,0.1776246023329798,1044.9791044776118,1886,21,8,36.59,19.53,234,8.05982905982906,2.8879310344827585,64.0,0.0194111405835543,51.54413774255261,233
0,309,0.1659505907626208,1093.177993527508,1862,21,8,32.63,19.58,217,8.580645161290322,2.861111111111111,60.0,0.0175335840945728,57.06405148636224,216
0,325,0.1586139580283065,1171.2215384615386,2049,20,9,34.29,19.73,238,8.609243697478991,2.754237288135593,53.0,0.0167431640625,59.75503062117235,237
0,317,0.1679025423728813,1100.6561514195585,1888,20,9,33.82,19.76,199,9.487437185929648,3.202020202020202,83.0,0.0179226285108638,55.82495564754583,198
0,376,0.1536575398447078,1276.7952127659576,2447,21,8,33.63,19.78,256,9.55859375,2.9606299212598426,74.0,0.0137489779231398,72.7624145108534,255
0,336,0.1601525262154433,1230.7113095238096,2098,22,7,33.57,19.47,258,8.131782945736434,2.625,88.0,0.0160085836909871,62.4962764372952,257
0,345,0.1646778042959427,1190.4927536231885,2095,22,7,33.36,19.69,220,9.522727272727272,3.165137614678899,69.0,0.0159312320916905,62.79976019184653,219
0,306,0.16302610548748,1095.8562091503268,1877,21,8,33.89,19.61,214,8.771028037383177,2.8867924528301887,91.0,0.0180650319829424,55.38506934198879,213
0,54,0.0781476121562952,408.3333333333333,691,21,8,63.09,53.32,80,8.6375,1.3846153846153846,59.0,0.0914347826086956,10.952607386273575,79
0,63,0.0905172413793103,438.0952380952381,696,21,8,71.11,53.1,83,8.385542168674698,1.5365853658536586,50.0,0.1023165467625899,9.787652932077064,82
0,518,0.0519975908452118,4175.735521235521,9962,22,7,15.7,0.4100000000000001,720,13.83611111111111,1.4428969359331476,86.0,0.0015761469731954,634.5222929936306,719
0,544,0.0546129906635879,4631.393382352941,9961,21,8,10.31,1.29,742,13.424528301886792,1.4702702702702704,95.0,0.0010351405622489,966.149369544132,741
0,525,0.0526896828582898,4141.660952380952,9964,21,8,9.59,0.8699999999999999,686,14.524781341107872,1.5350877192982455,96.0,0.0009625614774666,1038.9989572471325,685
0,529,0.0531017867898012,4398.395085066162,9962,21,8,11.89,1.54,712,13.991573033707866,1.4901408450704223,87.0,0.0011936552554964,837.8469301934398,711
0,544,0.0546075085324232,4021.930147058824,9962,20,9,18.45,0.4599999999999999,738,13.498644986449865,1.4782608695652173,93.0,0.001852223672322,539.9457994579946,737
0,527,0.0528957141423266,4288.195445920303,9963,21,8,8.81,0.92,705,14.13191489361702,1.4971590909090908,88.0,0.0008843605701666,1130.8740068104426,704
0,522,0.0523885989562424,4325.908045977011,9964,22,7,14.35,0.64,694,14.357348703170029,1.5086705202312138,92.0,0.0014403292181069,694.3554006968641,693
0,514,0.0515908862792331,4445.749027237354,9963,22,7,9.23,1.14,710,14.032394366197185,1.4519774011299436,93.0,0.00092652077896,1079.4149512459371,709
0,546,0.0548027702499247,4268.575091575091,9963,21,8,13.03,0.54,736,13.536684782608695,1.4877384196185286,100.0,0.0013079702870909,764.6201074443592,735
0,552,0.0555276129162056,4200.846014492754,9941,20,9,15.91,0.370000000000001,743,13.379542395693136,1.4878706199460916,100.0,0.0016006036217303,624.8271527341295,742
0,528,0.0529960855164107,4646.359848484848,9963,21,8,10.7,1.84,716,13.914804469273744,1.4789915966386555,98.0,0.001074081509737,931.1214953271028,715
0,528,0.0529960855164107,4373.958333333333,9963,21,8,7.15,0.79,728,13.68543956043956,1.4545454545454546,92.0,0.0007177273639831,1393.4265734265734,727
0,527,0.0528957141423266,4659.895635673624,9963,20,9,7.76,0.97,728,13.68543956043956,1.451790633608815,95.0,0.000778960048183,1283.8917525773195,727
0,515,0.0516860698514652,4296.429126213592,9964,20,9,10.4,0.88,752,13.25,1.3733333333333333,100.0,0.0010438622904747,958.0769230769232,751
0,535,0.0536986851349995,4591.5570093457945,9963,21,8,5.97,0.1899999999999995,714,13.953781512605042,1.502808988764045,99.0,0.0005992772535635,1668.8442211055276,713
0,523,0.0524889602569249,4297.10707456979,9964,21,8,9.72,1.7599999999999998,678,14.696165191740413,1.547337278106509,100.0,0.0009756097560975,1025.102880658436,677
0,556,0.0558120859265207,4691.429856115108,9962,21,8,9.46,1.7000000000000002,732,13.609289617486338,1.523287671232877,100.0,0.0009497038449954,1053.0655391120506,731
0,515,0.0516964464966874,4353.223300970873,9962,21,8,7.64,0.8900000000000001,728,13.684065934065934,1.418732782369146,100.0,0.0007669912659371,1303.9267015706807,727
0,549,0.0550817698404735,4344.575591985428,9967,23,6,54.23,12.209999999999994,697,14.299856527977044,1.5775862068965518,98.0,0.0054415011037527,183.79125945048867,696
0,303,0.054535637149028,2303.013201320132,5556,21,8,65.29,55.5,402,13.82089552238806,1.515,100.0,0.0117533753375337,85.09725838566395,401
0,176,0.0975069252077562,1125.3863636363635,1805,21,8,13.0,2.7200000000000006,199,9.07035175879397,1.7777777777777777,70.0,0.0072062084257206,138.84615384615384,198
0,171,0.0927835051546391,1161.438596491228,1843,21,8,14.46,3.1500000000000004,191,9.649214659685864,1.8,66.0,0.0078501628664495,127.45504840940524,190
0,176,0.0925341745531019,1190.3181818181818,1902,22,7,11.62,3.389999999999999,203,9.36945812807882,1.7425742574257426,80.0,0.0061125723303524,163.68330464716007,202
0,177,0.0960912052117263,1122.8135593220338,1842,20,9,15.93,3.039999999999999,189,9.746031746031743,1.8829787234042556,70.0,0.0086529060293318,115.63088512241056,188
0,185,0.0978835978835978,1161.027027027027,1890,21,8,16.18,3.4499999999999997,201,9.402985074626866,1.85,50.0,0.0085653785071466,116.81087762669964,200
0,181,0.0929158110882956,1203.3867403314916,1948,22,7,16.38,3.1999999999999997,189,10.306878306878309,1.925531914893617,54.0,0.0084129429892141,118.92551892551892,188
0,181,0.1,1144.8011049723757,1810,22,7,13.18,3.1500000000000004,195,9.282051282051285,1.865979381443299,73.0,0.0072857932559425,137.32928679817906,194
0,182,0.1013927576601671,1133.1978021978025,1795,21,8,11.83,3.460000000000001,187,9.598930481283425,1.956989247311828,73.0,0.0065942028985507,151.73288250211328,186
0,189,0.1022174148188209,1162.989417989418,1849,22,7,57.35,43.25,195,9.482051282051282,1.9484536082474224,53.0,0.0310335497835497,32.240627724498694,194
0,175,0.095264017419706,1139.12,1837,21,8,16.38,1.9999999999999984,195,9.42051282051282,1.8041237113402064,70.0,0.0089215686274509,112.14896214896216,194
0,171,0.0969937606352807,1085.8070175438595,1763,22,7,16.7,3.06,185,9.52972972972973,1.858695652173913,51.0,0.0094778660612939,105.5688622754491,184
0,180,0.0989554700384826,1120.35,1819,21,8,13.29,3.6599999999999984,191,9.523560209424083,1.894736842105263,70.0,0.0073102310231023,136.86982693754703,190
