label,num_outgoing_packets_fraction,mean_outgoing_packet_order_idx,incoming_count_first30,outgoing_count_first30,num_bursts,mean_burst_length,mean_outgoing_burst_length,max_burst_length,iat_mean,packets_per_sec,direction_changes,num_outgoing_packets_log1p,total_packets_log1p,last_ts_log1p,max_dt_log1p
0,0.0803880803880803,812.2844827586207,21,8,161,8.962732919254659,1.45,63.0,0.0073994452149791,135.2389878163074,160,4.762173934797756,7.275172319452771,2.4570214462984645,0.9001613499442711
0,0.09366391184573,874.5441176470588,21,8,171,8.491228070175438,1.6,71.0,0.007525844245348,132.96703296703296,170,4.919980925828125,7.281385663570282,2.478217661637204,0.6678293725756556
0,0.1268115942028985,251.8142857142857,21,8,83,6.650602409638554,1.7073170731707317,52.0,0.0213067150635208,47.018739352640544,82,4.262679877041316,6.315358001522335,2.544746650144017,1.6253112615903906
0,0.1276595744680851,261.43055555555554,22,7,93,6.064516129032258,1.565217391304348,62.0,0.0185790408525754,53.91969407265774,92,4.290459441148391,6.336825731146441,2.438862711286593,1.5496879080283266
0,0.0811573747353563,805.0956521739131,22,7,153,9.261437908496733,1.513157894736842,78.0,0.0075211864406779,133.05164319248826,152,4.7535901911063645,7.257002707092073,2.4553061800117097,0.688134638736401
0,0.1214285714285714,247.51470588235293,21,8,89,6.292134831460674,1.5454545454545454,50.0,0.0413595706618962,24.22145328719723,88,4.23410650459726,6.329720905522696,3.1830413718589847,1.9329696377795784
0,0.0840407470288624,655.6767676767677,21,8,135,8.725925925925926,1.4776119402985075,54.0,0.0244435004248088,40.94542926659715,134,4.605170185988092,7.072421900537371,3.393501175027685,0.6830968447064432
0,0.178060413354531,273.0178571428572,20,9,88,7.1477272727272725,2.604651162790698,36.0,0.0630414012738853,15.887850467289718,87,4.727387818712341,6.4457198193855785,3.7035217308508064,2.4432162227337915
0,0.3162460567823343,3762.319201995013,19,10,377,13.453580901856764,8.53191489361702,497.0,0.0103056596332084,97.05319556065824,376,7.380879035564116,8.53168763756669,3.9751855803857854,3.5871235451595487
0,0.3140808603863772,3713.169942929613,20,9,405,12.397530864197533,7.806930693069307,298.0,0.0039282868525896,254.61460446247463,404,7.363913501405819,8.52158353971753,3.031099417391282,1.865629317794511
0,0.3150737406627082,3851.3823708206687,20,9,395,13.21772151898734,8.350253807106599,300.0,0.0035344827586206,282.98102981029814,394,7.406103381237015,8.560635749259074,2.9678470700644555,1.997417706201245
0,0.1573359073359073,438.4355828220859,20,9,141,7.347517730496454,2.3285714285714287,53.0,0.0094589371980676,105.82226762002044,140,5.099866427824199,6.944087208229528,2.378619779270043,0.9858167945227652
0,0.1560353287536801,437.7672955974843,20,9,139,7.330935251798561,2.3043478260869565,70.0,0.0107269155206286,93.31501831501832,138,5.075173815233827,6.927557906278317,2.478217661637204,0.8241754429663491
0,0.3154543700559521,3812.1993883792047,20,9,423,12.252955082742316,7.748815165876778,297.0,0.0038344268622153,260.84549572219424,422,7.400009517162692,8.55333223803211,3.0383127210891097,2.0202221820198645
0,0.1420233463035019,429.2602739726028,19,10,135,7.614814814814815,2.1791044776119404,66.0,0.0097176241480038,103.00601202404808,134,4.990432586778736,6.9363427358340495,2.3960754360813845,1.0438040521731144
0,0.2972420837589377,3596.1587628865977,20,9,405,12.08641975308642,7.202970297029703,297.0,0.0046791990192071,213.75545851528383,404,7.283448228756631,8.496173824192162,3.173878458937465,2.030776369698555
0,0.2987878787878787,3656.317106152806,20,9,399,12.406015037593985,7.432160804020101,366.0,0.0039745403111739,251.65226232841889,398,7.299797366758161,8.507344855361422,3.028683373693677,2.102913897864978
0,0.3023163729954464,3764.4322200392926,20,9,377,13.39787798408488,8.122340425531915,466.0,0.0039148514851485,255.48811330298432,376,7.331714969726466,8.527539483470381,3.033509637888021,2.081938421878423
0,0.3003426728482161,3652.103355704698,19,10,379,13.089709762532982,7.883597883597884,418.0,0.0032197580645161,310.644959298685,378,7.307202314764738,8.509564164251746,2.831447079246135,2.1138429683971687
0,0.1537484116899618,326.6942148760331,20,9,101,7.792079207920792,2.42,54.0,0.0288167938931297,34.746136865342166,100,4.804021044733257,6.669498089857879,3.1633631149379418,1.9257074417377935
0,0.1496062992125984,440.5723684210527,21,8,139,7.309352517985611,2.2028985507246377,63.0,0.0199310344827586,50.22244191794365,138,5.030437921392435,6.92461239604856,3.055415275715165,1.8341801851120072
0,0.3017797770389204,3821.473104342191,21,8,366,13.969945355191255,8.478021978021978,332.0,0.0081768388106416,122.32057416267943,365,7.342131730584722,8.539737155851132,3.756538102587751,2.7271990199409712
0,0.2893550284257988,3703.64566395664,20,9,363,14.052341597796143,8.154696132596685,286.0,0.0110803921568627,90.26720934347904,362,7.29776828253138,8.537387898701757,4.051958845725663,3.3978584803966405
0,0.2991107518189167,3613.031081081081,19,10,393,12.59033078880407,7.551020408163265,496.0,0.0036223974125732,276.1160714285714,392,7.300472814267799,8.506940814951886,2.9402195636237325,2.173614711697086
0,0.1624758220502901,448.42261904761904,19,10,131,7.893129770992366,2.5846153846153848,57.0,0.0096515004840271,103.7111334002006,130,5.1298987149230735,6.942156705699469,2.395164274287139,1.047318994280559
0,0.3083267871170463,3767.769426751592,20,9,399,12.761904761904765,7.889447236180905,364.0,0.0040070713022981,249.6078431372549,398,7.359467638255621,8.535622326884605,3.0633909220278057,2.0781907597781832
0,0.3124502784407319,3675.8987905792487,19,10,401,12.53865336658354,7.855,498.0,0.0111199522578078,89.94633273703042,400,7.360103972989152,8.522976436171964,4.041295341132285,3.619529375979143
0,0.0928342245989304,2391.1774193548385,21,8,441,10.600907029478458,1.9727272727272729,84.0,0.0016923406076166,591.0240202275601,440,6.075346031088684,8.450198322591959,2.187174241482718,0.6729444732424258
0,0.0800718132854578,2576.571748878924,21,8,475,11.726315789473684,1.8818565400843883,70.0,0.0031854911115101,313.97970687711387,474,6.102558594613569,8.625329850020815,2.930660276810276,0.385262400790645
0,0.0951873935264054,2525.9664429530203,21,8,429,10.946386946386946,2.088785046728972,69.0,0.0027539936102236,363.1863882443929,428,6.104793232414985,8.454679286026995,2.6340447877917144,0.3435897043900768
0,0.0909862142099681,2407.988344988345,21,8,413,11.416464891041162,2.0825242718446604,84.0,0.0015125159100551,661.2903225806451,412,6.063785208687608,8.458716261657262,2.0955609235597192,0.1906203596086497
0,0.0912133891213389,2427.77752293578,22,7,437,10.938215102974828,2.0,79.0,0.0018455743879472,541.9501133786848,436,6.07993319509559,8.472405008626103,2.2844211223663744,0.6151856390902334
0,0.0809016250218416,2692.1533477321814,21,8,513,11.155945419103316,1.80859375,71.0,0.0030985669346382,322.7862380146644,512,6.139884552226255,8.652423140676342,2.930126516455997,0.418710334858185
0,0.0920376712328767,2359.344186046512,21,8,423,11.044917257683217,2.037914691943128,87.0,0.001609933633055,621.2765957446809,422,6.066108090103747,8.449556542700426,2.1424163408412245,0.5007752879124893
0,0.0861518825781748,2570.5456790123458,21,8,419,11.219570405727923,1.937799043062201,92.0,0.0025085106382978,398.7277353689568,418,6.0063531596017325,8.455743229100015,2.548663615590751,0.8754687373539
0,0.0887623866751001,2451.021377672209,22,7,406,11.682266009852215,2.084158415841584,96.0,0.0035575706452973,281.1499703615886,405,6.045005314036012,8.464635940677562,2.8831233291713367,0.837247524533702
0,0.0900125891733109,2403.4125874125875,20,9,433,11.006928406466512,1.9861111111111112,73.0,0.0017880377754459,559.3896713615023,432,6.063785208687608,8.469472455204826,2.253394848803274,0.418710334858185
0,0.0900554844216816,2359.291469194313,20,9,434,10.797235023041477,1.953703703703704,83.0,0.0017310565635005,577.8051787916153,433,6.0473721790462776,8.452547997922705,2.209372711271867,0.5364933705145685
0,0.0809738503155996,2588.008908685969,21,8,479,11.576200417536535,1.8786610878661087,100.0,0.0015945165945165,627.262443438914,478,6.1092475827643655,8.620832226175724,2.286455711064162,0.4510756193602167
0,0.0892185541161721,2489.4121779859483,21,8,419,11.422434367541769,2.0430622009569377,88.0,0.0019665621734587,508.6078639744952,418,6.059123195581797,8.473659189392508,2.342766882626877,0.7747271675523681
0,0.0872596661736742,2377.973365617433,21,8,459,10.311546840958606,1.8034934497816597,69.0,0.0037996618765849,263.2369299221357,458,6.025865973825314,8.46252579007393,2.9433857931817817,0.4762341789963715
0,0.0970670391061452,2459.167865707434,22,7,429,10.013986013986012,1.948598130841121,79.0,0.0121676367869615,82.20436280137773,428,6.035481432524756,8.365672383774996,3.9751855803857854,3.3985271531062766
0,0.0888667992047713,2664.0447427293066,21,8,469,10.724946695095948,1.9102564102564104,85.0,0.0020878902366275,479.04761904761904,468,6.104793232414985,8.523374050491318,2.4423470353692043,0.29266961396282
0,0.0925610448608745,2821.758691206544,21,8,499,10.587174348697395,1.963855421686747,77.0,0.0098409693297993,101.63524432474028,498,6.194405391104672,8.572438665642215,3.969914483843924,3.318178025942063
0,0.0924065889915628,2621.8978260869567,20,9,431,11.549883990719255,2.13953488372093,83.0,0.0022925457102672,436.2839614373357,430,6.133398042996649,8.512984346642183,2.518502599216516,0.570979546585738
0,0.0879569892473118,2374.1833740831294,21,8,427,10.88992974238876,1.92018779342723,86.0,0.0028930952893095,345.72490706319707,426,6.016157159698354,8.444837529224097,2.670694414558441,0.8415671856782185
0,0.0717665615141955,739.8791208791209,21,8,138,9.18840579710145,1.338235294117647,54.0,0.0500315706393054,20.003155071777883,137,4.5217885770490405,7.145984467714388,4.164958341550092,3.988613607589859
0,0.068609865470852,731.1307189542483,21,8,209,10.669856459330145,1.4711538461538465,74.0,0.0044010767160161,227.3190621814475,208,5.0369526024136295,7.710205194432532,2.380471631651117,1.501852701754163
0,0.06508078994614,778.648275862069,21,8,191,11.664921465968586,1.5263157894736843,84.0,0.005029187247418,198.92857142857144,190,4.983606621708336,7.709308333385869,2.501435951739211,1.7083778602890038
0,0.0673551863493489,751.1733333333333,21,8,211,10.554502369668246,1.4285714285714286,59.0,0.0050718778077268,197.25420726306467,210,5.017279836814924,7.708859601047175,2.5087859235779435,0.7561219797213339
0,0.0621901757548445,771.3768115942029,21,8,197,11.263959390862944,1.4081632653061225,71.0,0.0053381424706943,187.41554054054052,196,4.934473933130692,7.705262474866325,2.552565298261815,0.3852624007906448
0,0.0703090013434841,708.1210191082803,20,9,209,10.68421052631579,1.5096153846153846,93.0,0.0079121863799283,126.44394110985276,208,5.062595033026967,7.711548979629146,2.926382195419198,0.7371640659767196
0,0.0645731977001326,785.3835616438356,21,8,185,12.221621621621622,1.5869565217391304,63.0,0.0043938053097345,227.69385699899297,184,4.990432586778736,7.724004656676065,2.391511302188447,1.6174060820832772
0,0.066369710467706,732.7583892617449,21,8,187,12.005347593582888,1.6021505376344083,69.0,0.0049242424242424,203.1674208144796,186,5.010635294096256,7.716906135298388,2.489064659936664,1.4422019930581866
0,0.1054964539007092,289.5042016806723,20,9,116,9.724137931034482,2.087719298245614,52.0,0.0506388642413487,19.76520063080428,115,4.787491742782046,7.029087564149662,4.061649179383958,1.458615022699517
0,0.0677083333333333,907.1346153846154,22,7,201,11.462686567164178,1.56,86.0,0.0056317846287451,177.64070932922127,200,5.056245805348308,7.742835955430749,2.6369121732688705,1.3887912413184778
0,0.0679094540612516,781.5686274509804,20,9,205,10.990243902439024,1.5,91.0,0.004835701598579,206.88705234159775,204,5.0369526024136295,7.720461694599722,2.4756977107026907,1.5260563034950494
0,0.0631918819188191,738.1313868613139,21,8,173,12.531791907514451,1.5930232558139534,60.0,0.0054037840332256,185.1409052092229,172,4.927253685157205,7.682021510826875,2.542389085201363,0.7466879474879751
0,0.0823970037453183,1013.3383838383838,21,8,247,9.728744939271255,1.6097560975609757,64.0,0.0045711906744379,218.85245901639345,246,5.293304824724492,7.784889295655098,2.4832385926873037,0.982078472412158
0,0.0837651122625215,1002.9896907216496,21,8,221,10.479638009049774,1.7636363636363637,53.0,0.0060907127429805,164.25531914893617,220,5.272999558563747,7.748028524432376,2.714694743820879,1.0260415958332745
0,0.0691182986264953,767.9423076923077,21,8,203,11.118226600985222,1.5445544554455446,70.0,0.0049734042553191,201.15864527629236,202,5.056245805348308,7.722234744709607,2.503073953743449,1.393766375958592
0,0.0663974876626289,773.2635135135135,21,8,195,11.430769230769233,1.5257731958762886,89.0,0.0047262118491921,211.6809116809117,194,5.003946305945459,7.709756864454165,2.444952334280968,1.3323660190943347
0,0.0798816568047337,1072.2169312169312,21,8,213,11.107981220657276,1.7830188679245282,84.0,0.0055602536997885,179.92395437262357,212,5.247024072160486,7.769378609513984,2.649714624089247,1.4539530095937057
0,0.0640794223826714,777.2605633802817,21,8,197,11.248730964467006,1.4489795918367347,70.0,0.0057155756207674,175.0394944707741,196,4.962844630259907,7.703910209616311,2.614471854142644,1.1908875647772807
0,0.0655664585191793,767.0,21,8,191,11.738219895287958,1.5473684210526315,68.0,0.0040651494868362,246.1031833150384,190,4.997212273764115,7.715569534520208,2.31352503303238,1.4231083342426067
0,0.0682426404995539,680.9607843137255,21,8,187,11.989304812834224,1.6451612903225807,81.0,0.0056314145470771,177.65451664025358,186,5.0369526024136295,7.715569534520208,2.611539300721366,1.2725655957915474
0,0.0640617900954111,746.6312056737588,22,7,205,10.736585365853658,1.3823529411764706,88.0,0.0052727272727272,189.74137931034485,204,4.955827057601261,7.697121317282625,2.533696813957432,0.6931471805599453
0,0.0744791666666666,2681.6993006993007,21,8,517,11.14119922630561,1.662790697674419,82.0,0.0014672686230248,681.6568047337279,516,6.063785208687608,8.658866349732383,2.2460147415056517,0.542324290825361
0,0.0740675269577514,2671.3031026252984,20,9,489,11.568507157464213,1.7172131147540983,71.0,0.0027439886845827,364.4974226804124,488,6.040254711277414,8.640825751861513,2.804571768092832,0.6259384308664953
0,0.0801695214550591,2708.1651982378853,20,9,537,10.54562383612663,1.6940298507462686,63.0,0.0017131755563405,583.8144329896908,536,6.12029741895095,8.641885635373555,2.3702437414678603,0.378436435720245
0,0.0751156336725254,2610.1871921182264,21,8,483,11.19047619047619,1.6846473029045643,89.0,0.0024185788304959,413.5424636572303,482,6.008813185442595,8.595264726836392,2.644044871126298,0.9360933591703346
0,0.0679766330323951,2777.5078125,22,7,481,11.744282744282744,1.6,90.0,0.0020662181303116,484.0616966580977,480,5.953243334287785,8.639410824140487,2.539236994333048,0.9555114450274362
0,0.0745734727572922,3344.036900369004,21,8,583,12.46655231560892,1.8625429553264603,62.0,0.0019196367139122,521.0035842293908,582,6.297109319933935,8.891374009484636,2.704711299836696,1.0331844833456545
0,0.0734159037874708,2759.1858190709045,22,7,527,10.571157495256166,1.5551330798479088,77.0,0.0018599640933572,537.7413127413128,526,6.016157159698354,8.625509334899697,2.430098413293005,0.3074846997479607
0,0.0708254351197656,2791.995133819951,22,7,525,11.053333333333333,1.568702290076336,63.0,0.0019338159255429,517.2014260249554,524,6.021023349349527,8.666302614004078,2.503073953743449,0.4446858212614457
0,0.0780622489959839,2150.852090032154,22,7,347,11.481268011527378,1.7976878612716762,88.0,0.003125784584484,320.0,346,5.7430031878094825,8.290292591224315,2.598979106047848,0.797507195884188
0,0.0765616362631288,1922.750902527076,21,8,315,11.485714285714286,1.7643312101910829,72.0,0.0027177218689521,368.0569684638861,314,5.627621113690637,8.193953023563742,2.382320061012899,0.4574248470388755
0,0.0732517947354427,3587.950998185118,20,9,627,11.996810207336525,1.7603833865814698,81.0,0.0019957452466427,501.1325782811459,626,6.313548046277095,8.925720273560222,2.773213527008623,1.0715836162801904
0,0.0766194150367845,2675.346604215457,21,8,491,11.35030549898167,1.7428571428571429,71.0,0.0031424982053122,318.275271273558,490,6.059123195581797,8.625868208041894,2.9183111265854063,0.4382549309311557
0,0.0729278794402583,3394.970479704797,22,7,637,11.667189952904238,1.7044025157232705,93.0,0.0019351365899609,516.8289290681502,636,6.297109319933935,8.913684824725294,2.733067964077498,1.11185751541813
0,0.075,2742.905437352246,21,8,518,10.888030888030888,1.6395348837209305,81.0,0.0042454335875155,235.58897243107768,517,6.049733455231958,8.637816633739977,3.2164729402518906,1.5368672195992643
0,0.0742705570291777,3532.1910714285714,21,8,683,11.039531478770131,1.6422287390029326,82.0,0.0047048680196312,212.57400620242456,682,6.329720905522696,8.928110078202646,3.596490004820589,0.9516578757114478
0,0.0710502519054385,3643.123636363636,21,8,667,11.605697151424287,1.6516516516516515,83.0,0.0024987080103359,400.258531540848,666,6.311734809152915,8.954415331137593,3.012589390620414,1.2864740258376797
0,0.0712082606946493,3494.4934086629,21,8,633,11.78041074249605,1.6803797468354431,78.0,0.0038452253218884,260.0976630624346,632,6.2766434893416445,8.917042560738766,3.3901364343027307,1.3887912413184778
0,0.0729675900778562,2740.548387096774,21,8,517,10.682785299806577,1.562015503875969,81.0,0.0020843897138717,479.8436142484796,516,6.001414877961151,8.616857514529183,2.52652832447882,0.8544153281560676
0,0.0803841365818957,2770.880530973451,21,8,513,10.961013645224172,1.765625,99.0,0.0016346495908929,611.860718171926,512,6.115892125483034,8.6347984334905,2.321406847234633,0.7793248768009975
0,0.0712113532691333,3536.752669039146,21,8,681,11.588839941262847,1.652941176470588,70.0,0.0027461665188189,364.1901245962159,680,6.333279628139691,8.973731569708402,3.1210424645194377,1.1999647829283973
0,0.05,3862.468686868687,20,9,701,14.122681883024253,1.4142857142857144,100.0,0.0013839781796141,722.6277372262774,700,6.206575926724928,9.200391041122517,2.6878474937846906,0.3987761199573667
0,0.0503567787971457,3795.910931174089,21,8,687,14.279475982532752,1.4402332361516037,86.0,0.0014700784993373,680.3051317614425,686,6.20455776256869,9.19125948416339,2.7356653681351832,1.264126727145683
0,0.05,3797.54674796748,21,8,701,14.037089871611984,1.4057142857142857,100.0,0.0024138631974794,414.3157894736842,700,6.20050917404269,9.194312610898985,3.2088254890146994,0.5247285289349821
0,0.0492957746478873,3873.594202898551,21,8,683,14.345534407027818,1.4164222873900294,94.0,0.0012820251097274,780.0955414012739,682,6.182084906716632,9.190035618635818,2.6071242825122494,1.3350010667323402
0,0.0468542199488491,3981.0305676855896,21,8,697,14.024390243902438,1.3160919540229885,94.0,0.0020789850624104,481.0531496062992,696,6.129050210060545,9.187685681411375,3.059645599297644,0.8919980393051105
0,0.0511566289615815,3725.438247011952,21,8,663,14.800904977375566,1.5166163141993958,94.0,0.0011363636363636,880.0896860986546,662,6.220590170099739,9.191565216649847,2.4973291697865574,0.99694863489161
0,0.0845680419421016,1356.8517520215632,21,8,398,11.022613065326633,1.8737373737373737,100.0,0.0129616963064295,77.16798592788038,397,5.918893854273146,8.38662882139512,4.0578534536396855,1.1474024528375415
0,0.0490247759620453,3686.6559139784954,22,7,661,14.349470499243573,1.4090909090909092,95.0,0.0057159426402361,174.96771813318577,660,6.144185634125646,9.157572306437528,4.011144096295953,1.0885619528146084
0,0.0495130702203997,3780.041407867495,21,8,699,13.955650929899855,1.3839541547277936,91.0,0.0013922493336067,718.3357879234168,698,6.182084906716632,9.18563775933581,2.6796507265805123,0.3646431135879093
0,0.0492730210016155,3851.084016393442,23,6,697,14.209469153515064,1.4022988505747127,95.0,0.0018156114308795,550.8342602892102,696,6.192362489474872,9.20079495913265,2.9433857931817817,0.7608058290337602
0,0.0511823113931825,3495.468,21,8,687,14.219796215429405,1.4577259475218658,96.0,0.0014813677313677,675.1209398756047,686,6.2166061010848646,9.187071745036828,2.738902664584975,0.3074846997479606
0,0.0488645579886455,3742.207468879668,21,8,691,14.274963820549928,1.3971014492753624,95.0,0.0011710432931156,854.0259740259739,690,6.180016653652572,9.196748418456716,2.529720665577793,0.908258560176891
0,0.0816482258679893,809.4158878504672,22,7,232,11.297413793103448,1.8608695652173912,73.0,0.0201603053435114,49.62135554714124,231,5.3706380281276624,7.871692664323645,3.98564514529876,1.075002423028976
0,0.0494634644864588,4315.287190082645,20,9,703,13.91891891891892,1.378917378917379,85.0,0.0056377759607522,177.39303843364758,702,6.184148890937483,9.188708071849067,4.028204759717555,3.82581130860908
0,0.0479991812506396,4052.100213219616,21,8,697,14.01865136298422,1.3477011494252873,99.0,0.0012927328556806,773.6342042755344,696,6.152732694704104,9.187276432377631,2.612273245708441,0.7275486072772777
0,0.0497502293811805,3828.436475409836,22,7,699,14.032904148783976,1.3982808022922637,86.0,0.0011939233278955,837.660119555935,698,6.192362489474872,9.191157552559408,2.542389085201363,1.3137236682850553
0,0.0494016569499846,3649.853002070394,21,8,699,13.987124463519311,1.3839541547277936,88.0,0.0017000818330605,588.2671480144404,698,6.182084906716632,9.187890243138591,2.869034620508033,0.9202827531436926
0,0.0476092966110371,3933.443010752688,21,8,693,14.093795093795094,1.3439306358381502,100.0,0.0013915625639975,718.6902133922001,692,6.144185634125646,9.18686701579054,2.6803363625346943,0.9895411936137476
0,0.0492836093892897,3967.59793814433,21,8,698,14.098853868194842,1.3936781609195403,100.0,0.0012052845528455,829.7639123102867,697,6.186208623900494,9.194414221425925,2.554121718809473,1.3937663759585917
0,0.0490396403759705,3879.370833333333,21,8,687,14.24745269286754,1.3994169096209912,100.0,0.0012976397261673,770.7086614173229,686,6.175867270105761,9.18901458526143,2.617395832834079,0.7275486072772778
0,0.1412565026010404,1315.0113314447592,21,8,270,9.255555555555556,2.6343283582089554,62.0,0.0136068855084067,73.5216240070609,269,5.869296913133774,7.824046010856292,3.5550623063795967,3.0267463270831607
0,0.1594366197183098,1037.1872791519434,21,8,232,7.650862068965517,2.4608695652173918,55.0,0.0213021420518602,46.97009790949987,231,5.648974238161206,7.4821189235521155,3.658162481451876,3.0291670496402285
0,0.1346433770014556,1784.1405405405403,22,7,281,9.779359430604982,2.642857142857143,84.0,0.0207280669821623,48.26132771338251,280,5.916202062607435,7.918992488165245,4.059407992341204,3.1406980438041767
0,0.1337748344370861,421.15841584158414,21,8,84,8.988095238095237,2.463414634146341,86.0,0.0296286472148541,33.7958818263205,83,4.624972813284271,6.628041376179533,3.15016862685841,0.712949807856125
0,0.1464413722478238,1098.8356643356644,21,8,215,9.08372093023256,2.6728971962616823,50.0,0.0178790983606557,55.95988538681949,214,5.659482215759621,7.577633832602728,3.580737295494233,3.0199369622508083
0,0.1737720111214087,1189.5866666666666,21,8,193,11.181347150259068,3.90625,100.0,0.0165924895688456,60.29617211511596,192,5.929589143389895,7.677400430514807,3.605226069116683,3.0296504917574514
0,0.1778821074595722,1019.9736070381232,22,7,218,8.793577981651376,3.1574074074074074,69.0,0.0202296450939457,49.45820433436533,217,5.834810737062605,7.559038255443384,3.682861381788373,2.862200880929469
0,0.1764408493427704,1106.1146131805158,20,9,207,9.555555555555555,3.388349514563106,67.0,0.0167526555386949,59.72222222222223,206,5.857933154483459,7.590346945602565,3.5298837226234783,3.025776394902368
0,0.1427967891846218,1242.079881656805,21,8,249,9.50602409638554,2.725806451612903,71.0,0.0141251056635672,70.82585278276481,248,5.82600010738045,7.769800996003896,3.538637790783393,3.025291075795536
0,0.1724465558194774,1192.7465564738293,21,8,229,9.192139737991264,3.1842105263157894,54.0,0.0268773764258555,37.2236958443855,228,5.8971538676367405,7.652545692693921,4.052654135167892,3.146305132033365
0,0.1776246023329798,1044.9791044776118,21,8,234,8.05982905982906,2.8879310344827585,64.0,0.0194111405835543,51.54413774255261,233,5.817111159963204,7.54274354536855,3.626738057576087,3.0218872310308424
0,0.1659505907626208,1093.177993527508,21,8,217,8.580645161290322,2.861111111111111,60.0,0.0175335840945728,57.06405148636224,216,5.736572297479192,7.529943370601589,3.515418525752178,3.0243197304059035
0,0.1586139580283065,1171.2215384615386,20,9,238,8.609243697478991,2.754237288135593,53.0,0.0167431640625,59.75503062117235,237,5.786897381366708,7.625595072132453,3.5635996376871786,3.0315819264476884
0,0.1679025423728813,1100.6561514195585,20,9,199,9.487437185929648,3.202020202020202,83.0,0.0179226285108638,55.82495564754583,198,5.762051382780177,7.543802867501509,3.550191934340043,3.033028058297688
0,0.1536575398447078,1276.7952127659576,21,8,256,9.55859375,2.9606299212598426,74.0,0.0137489779231398,72.7624145108534,255,5.932245187448011,7.803026643632217,3.5447203584143305,3.0339909856710814
0,0.1601525262154433,1230.7113095238096,22,7,258,8.131782945736434,2.625,88.0,0.0160085836909871,62.4962764372952,257,5.820082930352362,7.649216319820633,3.5429862539335333,3.018960399673198
0,0.1646778042959427,1190.4927536231885,22,7,220,9.522727272727272,3.165137614678899,69.0,0.0159312320916905,62.79976019184653,219,5.846438775057724,7.647786045440933,3.536893097116055,3.0296504917574514
0,0.16302610548748,1095.8562091503268,21,8,214,8.771028037383177,2.8867924528301887,91.0,0.0180650319829424,55.38506934198879,213,5.726847747587197,7.537962659768208,3.5522002551986827,3.025776394902368
0,0.0781476121562952,408.3333333333333,21,8,80,8.6375,1.3846153846153846,59.0,0.0914347826086956,10.952607386273575,79,4.007333185232471,6.539585955617669,4.160288345516135,3.9948924832504407
0,0.0905172413793103,438.0952380952381,21,8,83,8.385542168674698,1.5365853658536586,50.0,0.1023165467625899,9.787652932077064,82,4.158883083359672,6.546785410760524,4.2781927309286685,3.990834185852436
