label,num_outgoing_packets,num_outgoing_packets_fraction,mean_outgoing_packet_order_idx,sum_alt_concentration_list,total_packets,incoming_count_first30,outgoing_count_first30,last_ts,max_dt,num_bursts,mean_burst_length,mean_outgoing_burst_length,max_burst_length,iat_mean,packets_per_sec,direction_changes,num_outgoing_packets_log1p,sum_alt_concentration_list_log1p,total_packets_log1p,last_ts_log1p,max_dt_log1p
-1,438,0.04391417685983557,4467.924657534247,16982504.0,9974,20,9,15.28,1.1199999999999999,686,14.53935860058309,1.280701754385965,98.0,0.001532136769277048,652.7486910994764,685,6.0844994130751715,16.647694254468277,9.207837241758064,2.789937360574394,0.7514160886839211
-1,1308,0.13285931945149823,5789.548929663609,8600611.0,9845,20,9,23.17,0.54,1089,9.04040404040404,2.4044117647058822,82.0,0.002353718000812678,424.9028916702632,1088,7.1770187659099,15.967343921482483,9.194820560318146,3.1851121947153915,0.43178241642553783
-1,312,0.10028929604628736,1561.576923076923,1221949.0,3111,21,8,38.79,2.3699999999999974,372,8.362903225806452,1.6864864864864866,61.0,0.012472668810289389,80.20108275328693,371,5.746203190540153,14.015958501346296,8.043020885298283,3.683615624438837,1.2149127443642695
-1,605,0.06079180064308682,3583.1421487603307,16150236.0,9952,19,10,15.39,1.1100000000000003,730,13.632876712328768,1.6620879120879122,100.0,0.0015465782333433827,646.6536712150747,729,6.406879986069314,16.597445282447865,9.205629292246064,2.7966713927557385,0.7466879474879753
-1,508,0.14737452857557296,1693.7814960629921,1139389.0,3447,15,14,28.48,2.17,461,7.477223427331888,2.208695652173913,78.0,0.008264654672083576,121.03230337078652,460,6.2324480165505225,13.946003589440858,8.145549631783584,3.383712067321136,1.1537315878891892
-1,144,0.05572755417956656,845.0138888888889,2775126.0,2584,19,10,32.83,9.45,210,12.304761904761905,1.3846153846153846,86.0,0.012710027100271002,78.70849832470302,209,4.976733742420574,14.836207069881217,7.85748078694253,3.521347982792617,2.34660197841082
-1,883,0.09330092983939138,4967.5424688561725,8368194.0,9464,15,14,46.41,12.079999999999998,978,9.676891615541923,1.8094262295081966,80.0,0.0049043643664799744,203.921568627451,977,6.784457062637643,15.939948768074602,9.155356063643422,3.8588331769140267,2.5710843460290524
-1,1198,0.12164906580016246,5314.505843071786,11527972.0,9848,19,10,23.93,0.89,1023,9.626588465298143,2.344422700587084,100.0,0.0024301817812531737,411.53363978269954,1022,7.089243155027514,16.260287074535228,9.195125206169703,3.2160718975354667,0.636576829071551
-1,42,0.1099476439790576,156.42857142857142,58754.0,382,20,9,28.23,19.009999999999998,58,6.586206896551724,1.5,47.0,0.07409448818897638,13.531703861140631,57,3.7612001156935624,10.981131534768041,5.948034989180646,3.3751955791231545,2.996232148595642
-1,510,0.07129875576681113,3718.358823529412,8748349.0,7153,19,10,44.29,14.559999999999999,591,12.10321489001692,1.728813559322034,99.0,0.006192673378076062,161.5037254459246,590,6.236369590203704,15.984375669123398,8.875426919818963,3.8130862575681226,2.7447035187502453
-1,412,0.0527191298784389,3344.5412621359224,11568323.0,7815,18,11,16.38,0.9700000000000002,597,13.090452261306533,1.3825503355704698,86.0,0.0020962375223957,477.10622710622715,596,6.023447592961033,16.26378123128721,8.96392819372262,2.8553201198372458,0.6780335427498972
-1,378,0.08768267223382047,2278.5449735449733,3524109.0,4311,20,9,15.31,1.67,431,10.002320185614849,1.758139534883721,56.0,0.003552204176334107,281.5806662312214,430,5.937536205082426,15.075138480079989,8.369157112588834,2.7917784166329227,0.9820784724121581
-1,213,0.044172542513479886,2137.4037558685445,6074570.0,4822,21,8,12.79,1.0799999999999998,329,14.656534954407295,1.298780487804878,80.0,0.0026529765608794852,377.01329163408917,328,5.365976015021851,15.619621927413418,8.481151420068972,2.6239436918052106,0.7323678937132265
-1,620,0.062311557788944726,4110.01935483871,14174700.0,9950,20,9,17.92,4.65,814,12.223587223587224,1.5270935960591132,94.0,0.0018011860488491307,555.2455357142857,813,6.431331081933479,16.466969313881194,9.205428327615163,2.9402195636237325,1.7316555451583495
-1,145,0.11943986820428336,670.3931034482758,531786.0,1214,18,11,9.89,2.7800000000000002,147,8.258503401360544,1.9863013698630136,86.0,0.008153338829348723,122.75025278058645,146,4.983606621708336,13.183998312212085,7.102499355774649,2.387844936944869,1.3297240096314964
-1,372,0.037289494787489975,4477.634408602151,6495566.0,9976,23,6,20.46,1.1099999999999999,700,14.251428571428571,1.0659025787965617,100.0,0.002051127819548872,487.58553274682305,699,5.921578419643816,15.686630502198073,9.208037722913508,3.0661907372025525,0.7466879474879751
-1,443,0.11467771162309086,2126.41309255079,2986723.0,3863,21,8,15.15,0.8900000000000001,455,8.49010989010989,1.9515418502202644,68.0,0.003922837907819782,254.98349834983497,454,6.095824562432225,14.909687692527326,8.259458195332408,2.7819200496686656,0.6365768290715511
-1,389,0.038942837120832914,3821.1542416452444,30471631.0,9989,18,11,7.68,1.31,606,16.483498349834985,1.2880794701986755,80.0,0.0007689227072486984,1300.6510416666667,605,5.966146739123692,17.232306710407112,9.2093398716426,2.1610215286722587,0.8372475245337022
-1,319,0.12714228776404943,1277.8119122257053,880271.0,2509,16,13,24.05,6.02,344,7.2936046511627906,1.8654970760233918,87.0,0.009589314194577352,104.32432432432432,343,5.768320995793772,13.687986229604727,7.828038032125829,3.2208738275308737,1.9487632180377197
-1,440,0.044101433296582136,3954.047727272727,15197643.0,9977,19,10,20.62,2.62,648,15.396604938271604,1.3622291021671826,100.0,0.002066960705693665,483.85063045586804,647,6.089044875446846,16.536650973802764,9.208137948420983,3.073618812211062,1.2864740258376797
-1,256,0.03381323471139876,3354.1796875,18749429.0,7571,15,14,7.24,1.15,470,16.108510638297872,1.0940170940170941,73.0,0.0009564068692206077,1045.7182320441989,469,5.54907608489522,16.746673909918606,8.932212512329214,2.1090003439213802,0.7654678421395714
-1,178,0.058207979071288427,1512.3539325842696,3060370.0,3058,21,8,10.77,1.54,238,12.84873949579832,1.5084745762711864,53.0,0.00352306182531894,283.9368616527391,237,5.187385805840755,14.934046708409433,8.025843344150903,2.4655539212721855,0.9321640810304452
-1,309,0.07062857142857143,1456.9352750809062,4837417.0,4375,20,9,15.86,2.2299999999999986,365,11.986301369863014,1.6978021978021978,85.0,0.0036259716506630087,275.8511979823455,364,5.736572297479192,15.391891665272114,8.383890344101816,2.8249439525737094,1.1724821372345648
-1,421,0.04216746794871795,3803.4774346793347,22635932.0,9984,20,9,9.85,1.65,624,16.0,1.3536977491961415,92.0,0.0009866773514975457,1013.6040609137057,623,6.045005314036012,16.935049157353266,9.208839245849916,2.3841650799864684,0.9745596399981308
-1,871,0.11633498063309737,4629.083811710678,8184877.0,7487,18,11,35.12,6.02,678,11.042772861356932,2.576923076923077,212.0,0.004691423991450707,213.1833712984055,677,6.77078942390898,15.917798863361687,8.921057018157429,3.5868467285487844,1.9487632180377197
-1,95,0.05627962085308057,583.8315789473684,1494014.0,1688,24,5,12.57,4.0,144,11.722222222222221,1.3380281690140845,100.0,0.007451096621221103,134.28798727128083,143,4.564348191467836,14.21697768478514,7.4318919168078,2.6078614738467776,1.6094379124341003
-1,10,0.12658227848101267,19.5,2687.0,79,20,9,7.23,2.91,18,4.388888888888889,1.25,47.0,0.0926923076923077,10.926694329183954,17,2.3978952727983707,7.89655270164304,4.382026634673881,2.1077860146889784,1.3635373739972745
-1,252,0.05710401087695445,1640.0238095238096,3518013.0,4413,18,11,29.99,5.48,374,11.79946524064171,1.3548387096774193,91.0,0.006797370806890299,147.14904968322776,373,5.53338948872752,15.073407183805548,8.392536586816682,3.433664571799657,1.8687205103641835
-1,352,0.09371671991480299,2262.559659090909,2601326.0,3756,20,9,14.28,1.2400000000000002,383,9.806788511749348,1.8429319371727748,99.0,0.0038029294274300935,263.02521008403363,382,5.8664680569332965,14.771532257405168,8.231376045573969,2.7265447837383743,0.8064758658669486
-1,401,0.04016024036054081,3733.837905236908,20762491.0,9985,18,11,18.67,10.18,646,15.456656346749226,1.2453416149068324,72.0,0.0018699919871794873,534.8152115693625,645,5.996452088619021,16.84865864759356,9.208939391060554,2.979094632400968,2.414126467726953
-1,251,0.12249877989263055,819.2231075697212,1140347.0,2049,21,8,14.19,4.219999999999999,217,9.442396313364055,2.324074074074074,79.0,0.0069287109375,144.39746300211416,216,5.529429087511423,13.946844036945254,7.6255950721324535,2.7206373166076814,1.652497401894547
-1,196,0.03676608516225849,2256.066326530612,14162031.0,5331,19,10,7.34,1.34,334,15.961077844311378,1.180722891566265,82.0,0.0013771106941838649,726.2942779291553,333,5.2832037287379885,16.466075138759162,8.5814816812986,2.1210632163706555,0.8501509293696101
-1,307,0.06945701357466064,2679.514657980456,4765326.0,4420,26,3,22.02,6.5600000000000005,362,12.209944751381215,1.7055555555555555,72.0,0.0049830278343516625,200.72661217075387,361,5.730099782973575,15.376876718109319,8.394121193826242,3.1363634032937364,2.0228711901914416
-1,463,0.057380096666253565,3307.894168466523,13838187.0,8069,20,9,10.63,1.45,656,12.300304878048781,1.415902140672783,87.0,0.001317550818046604,759.0780809031044,655,6.139884552226255,16.4429425747269,8.995908761263994,2.453587966530573,0.8960880245566356
-1,980,0.09904992925005053,5883.7326530612245,9060348.0,9894,18,11,29.37,1.7600000000000002,1024,9.662109375,1.917808219178082,97.0,0.0029687657939957545,336.8743615934627,1023,6.8885724595653635,16.01941819824855,9.199784858036667,3.4134552790576573,1.0152306797290587
-1,259,0.04766286345233714,2912.7335907335905,7317380.0,5434,26,3,21.62,8.35,408,13.318627450980392,1.2758620689655173,94.0,0.0039793852383581815,251.3413506012951,407,5.560681631015528,15.80576303503125,8.60061479955531,3.1188344706879745,2.2353763433005955
-1,346,0.08414396887159534,1909.9682080924856,4022604.0,4112,18,11,27.46,13.8,394,10.436548223350254,1.7653061224489797,68.0,0.006679639990270009,149.74508375819374,393,5.849324779946859,15.207440260677664,8.321907968230423,3.3484995926617063,2.6946271807700692
-1,26,0.3023255813953488,36.23076923076923,3806.0,86,16,13,8.79,4.6899999999999995,27,3.185185185185185,2.0,14.0,0.10341176470588234,9.783845278725826,26,3.295836866004329,8.244596756382498,4.465908118654584,2.281361456542419,1.7387102481382395
-1,106,0.05941704035874439,824.4245283018868,1607334.0,1784,18,11,10.31,1.5699999999999998,142,12.56338028169014,1.5142857142857142,60.0,0.005782389231632081,173.03588748787584,141,4.672828834461906,14.29008808596875,7.487173694213739,2.425687290128029,0.9439058989071284
-1,502,0.08197256694970607,3597.7808764940237,11832510.0,6124,23,6,30.4,16.23,606,10.105610561056105,1.6622516556291391,76.0,0.004964886493548914,201.44736842105263,605,6.220590170099739,16.28636147040504,8.720134035412928,3.4468078929142076,2.8466520505398383
-1,63,0.1745152354570637,131.6984126984127,46271.0,361,15,14,14.08,4.619999999999999,63,5.73015873015873,2.032258064516129,37.0,0.03911111111111111,25.639204545454547,62,4.1588830833596715,10.742292305518436,5.891644211825771,2.71336936257981,1.7263316639055994
-1,530,0.053207509286216245,4031.833962264151,23367603.0,9961,15,14,9.11,0.7899999999999998,754,13.210875331564987,1.4095744680851063,97.0,0.0009146586345381525,1093.4138309549946,753,6.274762021241939,16.96686117665484,9.20653313363323,2.3135250330323798,0.5822156198526636
-1,521,0.05234076753064095,4612.0556621881,26562710.0,9954,21,8,11.41,2.1999999999999997,744,13.379032258064516,1.4043126684636118,92.0,0.0011463880237114435,872.3926380368098,743,6.257667587882639,17.095018948146773,9.205830216498297,2.5185025992165158,1.1631508098056809
-1,373,0.07296557120500782,2232.4718498659518,8324034.0,5112,19,10,39.87,15.020000000000003,463,11.041036717062635,1.6147186147186148,95.0,0.007800821756994716,128.21670428893907,462,5.924255797414532,15.934657671196097,8.53954159508,3.7103962975761857,2.7738379416402132
-1,37,0.09487179487179487,221.2972972972973,44906.0,390,26,3,10.69,1.47,46,8.478260869565217,1.6818181818181819,51.0,0.027480719794344476,36.48269410664172,45,3.6375861597263857,10.712348963583345,5.968707559985366,2.458733775483977,0.9042181506398859
-1,308,0.04595643091614444,2877.853896103896,5307624.0,6702,21,8,20.93,1.9499999999999993,512,13.08984375,1.2078431372549019,78.0,0.003123414415758842,320.21022455805064,511,5.733341276897746,15.484655023860169,8.810310466357958,3.0878555624297968,1.0818051703517282
-1,29,0.2248062015503876,41.96551724137931,8187.0,129,18,11,4.28,1.04,32,4.03125,1.9333333333333333,23.0,0.0334375,30.14018691588785,31,3.4011973816621555,9.01042494678118,4.867534450455582,1.66392609771817,0.712949807856125
-1,84,0.056451612903225805,546.4642857142857,557938.0,1488,19,10,22.29,9.9,120,12.4,1.423728813559322,64.0,0.014989912575655682,66.7563930013459,119,4.442651256490317,13.232004916391276,7.305860032684009,3.1480240838962494,2.388762789235098
-1,445,0.04464733620949132,4107.528089887641,41120685.0,9967,20,9,9.01,1.93,678,14.700589970501476,1.316568047337278,100.0,0.0009040738510937186,1106.2153163152054,677,6.100318952020064,17.532021861851405,9.207135241027235,2.303584593327129,1.0750024230289759
-1,354,0.0688715953307393,2135.95197740113,2879880.0,5140,18,11,22.42,3.7300000000000004,391,13.145780051150895,1.8153846153846154,88.0,0.004362716481805799,229.25958965209634,390,5.872117789475416,14.873259531814012,8.545002892055505,3.1535903581695712,1.5539252025038417
-1,383,0.03836137820512821,4172.6266318537855,7034880.0,9984,16,13,47.27,11.419999999999995,652,15.312883435582823,1.1784615384615384,71.0,0.0047350495842932985,211.21218531838375,651,5.950642552587727,15.766391332964673,9.208839245849916,3.8768102496724017,2.5193080765053324
-1,75,0.04073872895165671,756.5866666666667,1738911.0,1841,20,9,7.79,1.4100000000000001,138,13.340579710144928,1.1029411764705883,67.0,0.004233695652173913,236.32862644415917,137,4.330733340286331,14.36877018826072,7.518607216815252,2.1736147116970854,0.8796267475025636
-1,293,0.08554744525547445,1827.8293515358362,1520435.0,3425,18,11,21.08,1.49,354,9.675141242937853,1.6647727272727273,77.0,0.006156542056074766,162.47628083491463,353,5.683579767338681,14.234507693796392,8.139148678884066,3.0946722214088944,0.9122827104766162
-1,295,0.03600634688148419,3774.3525423728815,6005107.0,8193,20,9,27.07,4.449999999999999,512,16.001953125,1.1568627450980393,68.0,0.003304443359375,302.65977096416697,511,5.69035945432406,15.608120998346982,9.011157458106817,3.334701390373791,1.6956156086751526
-1,102,0.13076923076923078,465.2843137254902,241142.0,780,19,10,36.95,11.629999999999999,100,7.8,2.0816326530612246,100.0,0.04743260590500642,21.109607577807846,99,4.634728988229636,12.393145397499612,6.660575149839686,3.636269503841639,2.5360749363624
-1,501,0.07548591230977851,3410.5309381237525,3019225.0,6637,18,11,26.61,1.96,788,8.42258883248731,1.2748091603053435,71.0,0.00400994575045208,249.4175122134536,787,6.218600119691729,14.920511065112073,8.80056599227992,3.3181780259420632,1.085189268335969
-1,45,0.12064343163538874,151.42222222222222,43217.0,373,16,13,8.16,1.7499999999999998,58,6.431034482758621,1.6071428571428572,56.0,0.02193548387096774,45.71078431372549,57,3.828641396489095,10.674012354117417,5.924255797414532,2.214846178686039,1.0116009116784799
-1,787,0.1016008262328944,4422.573062261754,9364822.0,7746,20,9,36.63,7.630000000000003,805,9.622360248447205,1.9577114427860696,89.0,0.004729502905100065,211.46601146601145,804,6.669498089857879,16.052470993521545,8.955060950631902,3.627801604605346,2.155244505095337
-1,265,0.09474436896675009,1211.8301886792453,1173765.0,2797,18,11,19.06,3.4799999999999986,249,11.23293172690763,2.1370967741935485,100.0,0.006816881258941344,146.74711437565583,248,5.583496308781699,13.975727940934599,7.936660155225426,2.9987277825337895,1.4996230464268936
-1,182,0.11304347826086956,812.7967032967033,364862.0,1610,20,9,17.27,1.0500000000000007,222,7.252252252252252,1.6545454545454545,51.0,0.010733374766935986,93.22524609148813,221,5.209486152841421,12.80727721964026,7.384610383176974,2.9052603703899154,0.7178397931503172
-1,98,0.17915904936014626,203.40816326530611,175341.0,547,19,10,11.96,2.869999999999999,96,5.697916666666667,2.0851063829787235,48.0,0.021904761904761906,45.735785953177256,95,4.59511985013459,12.074493631487927,6.306275286948016,2.561867690924129,1.3532545070416901
-1,111,0.1086105675146771,406.1261261261261,233086.0,1022,19,10,13.17,1.65,153,6.6797385620915035,1.4605263157894737,53.0,0.012899118511263467,77.60060744115414,152,4.718498871295094,12.359167053412872,6.930494765951626,2.6511270537025893,0.9745596399981308
-1,463,0.056900577608455204,3415.6155507559397,26361189.0,8137,19,10,36.19,14.520000000000001,580,14.029310344827586,1.602076124567474,93.0,0.0044481317600786625,224.84111633047806,579,6.139884552226255,17.08740341073743,9.004299728561636,3.6160399079369787,2.7421295147550726
-1,319,0.10747978436657682,1432.3385579937303,1248534.0,2968,15,14,19.75,1.3299999999999983,317,9.362776025236593,2.018987341772152,71.0,0.006656555443208628,150.27848101265823,316,5.768320995793772,14.037481421949398,7.99598047476376,3.0325462466767075,0.8458682675776085
-1,166,0.050318278266141256,1386.7228915662652,5401043.0,3299,21,8,26.08,18.450000000000003,244,13.520491803278688,1.371900826446281,94.0,0.007907822922983627,126.49539877300614,243,5.117993812416755,15.502102826181355,8.101677747454572,3.298795448044074,2.9678470700644555
-1,822,0.10643532306098666,4364.023114355231,6523555.0,7723,20,9,20.76,1.0,738,10.464769647696476,2.233695652173913,76.0,0.0026884226884226884,372.0134874759152,737,6.71295620067707,15.690930183999987,8.952087643548404,3.080073421987742,0.6931471805599453
